FechaHora,Pitch,Roll,Latitud,Longitud,Velocidad,Rumbo
2025-06-25 00:45:33,11.9,-1.9,-12.009058,-77.502755,13.2,344.9
2025-06-25 00:45:50,12.4,-0.2,-12.008805,-77.502755,13.2,347.0
2025-06-25 00:46:05,12.5,1.0,-12.008557,-77.502755,13.3,349.4
2025-06-25 00:46:20,11.9,-1.1,-12.008287,-77.502755,13.3,347.2
2025-06-25 00:46:37,11.8,-2.0,-12.00801,-77.502755,13.3,345.8
2025-06-25 00:46:52,12.6,0.9,-12.007765,-77.502755,13.3,348.1
2025-06-25 00:47:07,12.3,-0.0,-12.007525,-77.502755,13.3,346.9
2025-06-25 00:47:22,11.8,-1.8,-12.007265,-77.502755,13.3,346.2
2025-06-25 00:47:38,12.4,1.3,-12.00702,-77.502755,13.2,345.7
2025-06-25 00:47:53,12.8,1.9,-12.00678,-77.502755,13.3,343.4
2025-06-25 00:48:09,12.4,1.5,-12.006528,-77.502755,0.0,344.3
2025-06-25 00:48:24,11.9,-1.2,-12.006292,-77.502755,13.3,345.0
2025-06-25 00:48:39,12.8,1.8,-12.00605,-77.502755,13.3,344.3
2025-06-25 00:48:52,12.5,-0.0,-12.00581,-77.502755,13.3,343.1
2025-06-25 00:49:11,11.9,-1.8,-12.005558,-77.502845,13.3,342.2
2025-06-25 00:49:27,12.0,-0.2,-12.005307,-77.502968,13.4,341.9
2025-06-25 00:49:42,12.6,2.0,-12.005077,-77.503105,13.2,342.7
2025-06-25 00:49:59,12.6,0.5,-12.004825,-77.503242,13.3,341.1
2025-06-25 00:50:13,11.7,-2.0,-12.004585,-77.503403,13.2,341.8
2025-06-25 00:50:29,12.2,0.8,-12.004345,-77.503563,13.4,342.4
2025-06-25 00:50:45,12.7,-1.4,-12.004105,-77.503723,0.0,339.9
2025-06-25 00:50:59,11.9,-1.9,-12.003865,-77.503883,13.3,338.7
2025-06-25 00:51:15,11.9,1.2,-12.003635,-77.504037,13.2,339.1
2025-06-25 00:51:31,12.3,-0.9,-12.003383,-77.504203,0.0,341.7
2025-06-25 00:51:46,12.5,-1.0,-12.003132,-77.504327,13.1,341.3
2025-06-25 00:52:00,11.7,0.2,-12.002903,-77.504417,13.2,340.7
2025-06-25 00:52:16,12.4,1.8,-12.002663,-77.504578,13.3,340.5
2025-06-25 00:52:33,12.8,0.0,-12.002422,-77.504638,13.3,344.0
2025-06-25 00:52:47,12.1,-0.9,-12.002182,-77.504647,13.4,342.3
